season;episode;speaker;Symptom;Test;Drug;Procedure;Intent;diagnosis_stage;Sarcasm;Emotion;Organ;correct_prediction;text;medical_entities;q_count;ex_count
1;3;house;;;kolşisin,fab fragmanları;;açıklama;test;0;nötr;;kolşisin zehirlenmesi;kolşisin bir ilaçtan kremden ya da başka bir yoldan vücuduna girmiş şimdi fab fragmanları başlıyoruz;"[{""text"":""kolşisin"",""type"":""drug""},{""text"":""fab fragmanları"",""type"":""drug""}]";0;0
1;3;foreman;düşük tansiyon;;kolşisin;;açıklama;değerlendirme;0;nötr;kalp;kolşisin zehirlenmesi;kolşisin kalp kasının kasılmasını bozarak kan basıncını düşürüyor;"[{""text"":""kolşisin"",""type"":""drug""},{""text"":""düşük tansiyon"",""type"":""symptom""},{""text"":""kalp"",""type"":""anatomy""}]";0;0
1;3;foreman;;;antikor tedavisi;;açıklama;test;0;diğer;kalp;kolşisin zehirlenmesi;verdiğimiz antikorlar kolşisini nötralize edecek ve kalbin yeniden normal güçte kasılmasını sağlayacak;"[{""text"":""antikor tedavisi"",""type"":""drug""},{""text"":""kolşisin"",""type"":""drug""},{""text"":""kalp"",""type"":""anatomy""}]";0;0
1;3;house;;;kolşisin;;açıklama;değerlendirme;0;nötr;;kolşisin zehirlenmesi;piyasada çok sayıda kolşisin formu var hap toz sıvı hatta damar içi formlar;"{""text"":""kolşisin"",""type"":""drug""}";0;0
1;3;brandon;öksürük;;öksürük ilacı;;soru;değerlendirme;0;nötr;;kolşisin zehirlenmesi;o eski öksürük haplarından tekrar alabilir miyim;"[{""text"":""öksürük"",""type"":""symptom""},{""text"":""öksürük ilacı"",""type"":""drug""}]";1;0
1;3;brandon;;;;;açıklama;tanı;0;nötr;;kolşisin zehirlenmesi;eski haplar küçük yuvarlak ve sarıydı ama üstlerinde hiçbir harf yoktu;[];0;0
1;3;cameron;;;öksürük ilacı,kolşisin;;açıklama;tanı;0;nötr;;kolşisin zehirlenmesi;gerçek öksürük ilacının üzerinde harf var önceki şişedeki harfsiz sarı haplar öksürük ilacı değil kolşisindi;"[{""text"":""öksürük ilacı"",""type"":""drug""},{""text"":""kolşisin"",""type"":""drug""}]";0;0
1;4;house;kusma;;;;açıklama;hipotez;0;nötr;;ekovirus 11;hiçbir şey yemedi bile neden kusuyor;"[{""text"": ""kusma"", ""type"": ""symptom""}]";1;0
1;4;nurse;nöbet;;;;açıklama;hipotez;0;diğer;beyin;ekovirus 11;bebek nöbet geçiriyor acil müdahale arabası getirin;"[{""text"": ""nöbet"", ""type"": ""symptom""}, {""text"": ""beyin"", ""type"": ""anatomy""}]";0;2
1;4;house;nöbet;;;;açıklama;hipotez;0;nötr;beyin;ekovirus 11;zamanında doğmuş bebek 42 saatlik 6 saat önce nöbet geçirdi yoğun bakıma alındı ince bağırsak tıkanıklığı tanısı kondu;"[{""text"": ""nöbet"", ""type"": ""symptom""}, {""text"": ""bağırsak tıkanıklığı"", ""type"": ""disease""}]";0;0
1;4;house;ateş;;;;açıklama;hipotez;0;nötr;;ekovirus 11;bebek erkek hausen 48 saatlik nedeni bilinmeyen ateş 101 derece yükseliyor;"[{""text"": ""ateş"", ""type"": ""symptom""}]";0;0
1;4;house;;;;;hipotez;hipotez;0;nötr;;ekovirus 11;hastanede yayılan bir enfeksiyon var bu çocuklar birbirinden dört saat arayla hastalandı;"[{""text"": ""enfeksiyon"", ""type"": ""disease""}]";0;0
1;4;house;;röntgen;;;diğer;test;0;nötr;bağırsak;ekovirus 11;röntgene bak normal gaz paterni kolonda hava var;"[{""text"": ""röntgen"", ""type"": ""test""}, {""text"": ""kolon"", ""type"": ""anatomy""}]";0;0
1;4;house;;;;;açıklama;değerlendirme;0;nötr;bağırsak;ekovirus 11;hava varsa bağırsak tıkanıklığı yok radyologlar bebek röntgenlerini abartılı okur;"[{""text"": ""bağırsak tıkanıklığı"", ""type"": ""disease""}]";0;0
1;4;house;;;;izolasyon;hipotez;hipotez;0;diğer;;ekovirus 11;bir şey bu bebeklerin ikisini de enfekte etmiş izole edilmelerini ve doğum katının kapatılmasını istiyorum;"[{""text"": ""izolasyon"", ""type"": ""procedure""}]";0;0
1;4;foreman;ateş, hipotansiyon;;;;açıklama;hipotez;0;endişe;;ekovirus 11;üç hasta bebek dördüncüsü erken belirtiler gösteriyor ateşleri fırlıyor tansiyonları düşüyor;"[{""text"": ""ateş"", ""type"": ""symptom""}, {""text"": ""hipotansiyon"", ""type"": ""symptom""}]";0;0
1;4;foreman;;;;;açıklama;hipotez;0;endişe;;ekovirus 11;bu gidişle bir gün içinde ölebilirler;[];0;0
1;4;house;;kan testi;;;hipotez;hipotez;0;nötr;;ekovirus 11;virüs mü çocuklar çok hasta kan testleri lenfositoz göstermedi;"[{""text"": ""kan testi"", ""type"": ""test""}, {""text"": ""lenfositoz"", ""type"": ""symptom""}]";1;0
1;4;house;;;asiklovir, ribavirin;;açıklama;değerlendirme;0;nötr;;ekovirus 11;asiklovir ve ribavirine yanıt vermiyorlar;"[{""text"": ""asiklovir"", ""type"": ""drug""}, {""text"": ""ribavirin"", ""type"": ""drug""}]";0;0
1;4;house;;;;;hipotez;hipotez;0;nötr;;ekovirus 11;bakteriyel enfeksiyon geniş spektrumlu antibiyotiklere yanıt vermiyor dirençli bir şey var;"[{""text"": ""bakteriyel enfeksiyon"", ""type"": ""disease""}]";0;0
1;4;chase;;;;;hipotez;hipotez;0;nötr;;ekovirus 11;mrsa hastanelerde hep mrsa olur;"[{""text"": ""mrsa"", ""type"": ""disease""}]";0;0
1;4;house;;kültür;;;açıklama;test;0;nötr;;ekovirus 11;kültürler 48 saat sürecek postmortem de olabilir;"[{""text"": ""kültür"", ""type"": ""test""}]";0;0
1;4;house;;;vankomisin, aztreonam;;hipotez;hipotez;0;nötr;;ekovirus 11;mrsa için vankomisin geri kalanı için aztreonam başlayalım;"[{""text"": ""vankomisin"", ""type"": ""drug""}, {""text"": ""aztreonam"", ""type"": ""drug""}]";0;0
1;4;house;;mrg;;;diğer;test;0;nötr;;ekovirus 11;mrg çekelim apse veya gizli enfeksiyon kontrol edelim;"[{""text"": ""mrg"", ""type"": ""test""}, {""text"": ""apse"", ""type"": ""disease""}]";0;0
1;4;cameron;ateş, hipotansiyon;;;;açıklama;hipotez;0;diğer;kalp;ekovirus 11;ateşi 103 5'e çıktı tansiyonu 80 40 kalp kanı dolaştırmak zorunda zayıfsa oksijen organlara ulaşamıyor;"[{""text"": ""ateş"", ""type"": ""symptom""}, {""text"": ""hipotansiyon"", ""type"": ""symptom""}, {""text"": ""kalp"", ""type"": ""anatomy""}]";0;0
1;4;chase;böbrek yetmezliği;idrar testi;;;açıklama;değerlendirme;0;nötr;böbrek;ekovirus 11;hartig ve chen lupino bebeklerinin böbrekleri iflas ediyor idrar testleri silindir göstermedi;"[{""text"": ""böbrek yetmezliği"", ""type"": ""disease""}, {""text"": ""idrar testi"", ""type"": ""test""}, {""text"": ""böbrek"", ""type"": ""anatomy""}]";0;0
1;4;chase;;;vankomisin, aztreonam;;açıklama;değerlendirme;0;nötr;böbrek;ekovirus 11;antibiyotikler böbrek yetmezliğine neden oluyor hem vankomisin hem aztreonam buna yol açabilir;"[{""text"": ""vankomisin"", ""type"": ""drug""}, {""text"": ""aztreonam"", ""type"": ""drug""}, {""text"": ""böbrek yetmezliği"", ""type"": ""disease""}]";0;0
1;4;house;;;;terapötik deneme;hipotez;test;0;diğer;;ekovirus 11;birini vankomisinden diğerini aztreonamdan çıkaralım terapötik deneme;"[{""text"": ""terapötik deneme"", ""type"": ""procedure""}]";0;0
1;4;cameron;;;aztreonam;;açıklama;hipotez;0;nötr;;ekovirus 11;kızınızı aztreonamdan çıkarıyoruz psödomonas adlı bir mikrop gibi görünüyor;"[{""text"": ""aztreonam"", ""type"": ""drug""}, {""text"": ""psödomonas"", ""type"": ""disease""}]";0;0
1;4;foreman;;;vankomisin;;açıklama;hipotez;0;nötr;;ekovirus 11;oğlunuzu vankomisinden çıkarıyoruz mrsa olduğunu düşünüyoruz;"[{""text"": ""vankomisin"", ""type"": ""drug""}, {""text"": ""mrsa"", ""type"": ""disease""}]";0;0
1;4;cameron;;;;;diğer;hipotez;0;diğer;;ekovirus 11;çocuğunuz çok hasta bunu bilmeniz gerekiyor bu bir son şans denemesi;[];0;0
1;4;chase;hipotansiyon, taşikardi;;levophed;;açıklama;değerlendirme;0;nötr;kalp;ekovirus 11;tansiyon 60 20 kalp hızı 180 levophed başlayın;"[{""text"": ""hipotansiyon"", ""type"": ""symptom""}, {""text"": ""taşikardi"", ""type"": ""symptom""}, {""text"": ""levophed"", ""type"": ""drug""}, {""text"": ""kalp"", ""type"": ""anatomy""}]";0;0
1;4;chase;v-fib;;;defibrilasyon;açıklama;değerlendirme;0;nötr;kalp;ekovirus 11;nabız kaybediyorum v fib şarj ediliyor temiz hâlâ v fib;"[{""text"": ""ventriküler fibrilasyon"", ""type"": ""symptom""}, {""text"": ""defibrilasyon"", ""type"": ""procedure""}, {""text"": ""kalp"", ""type"": ""anatomy""}]";0;0
1;4;chase;;;;;açıklama;tanı;0;diğer;;ekovirus 11;ölüm zamanı 18 57;[];0;0
1;4;house;;;vankomisin;;hipotez;değerlendirme;0;nötr;;ekovirus 11;aztreonam işe yaramıyor diğer tüm bebeklere çift doz vankomisin verin;"[{""text"": ""vankomisin"", ""type"": ""drug""}, {""text"": ""aztreonam"", ""type"": ""drug""}]";0;0
1;4;cameron;;;vankomisin;;açıklama;değerlendirme;0;endişe;;ekovirus 11;hartig bebeği de kötüleşiyor vankomisin de işe yaramıyor;"[{""text"": ""vankomisin"", ""type"": ""drug""}]";0;0
1;4;foreman;deri döküntüsü;;;;hipotez;hipotez;0;nötr;deri;ekovirus 11;süper mikrop vrsa olabilir hausen bebeğinde deri döküntüsü vardı haşlanmış deri sendromu olabilir;"[{""text"": ""vrsa"", ""type"": ""disease""}, {""text"": ""deri döküntüsü"", ""type"": ""symptom""}, {""text"": ""haşlanmış deri sendromu"", ""type"": ""disease""}]";0;0
1;4;house;;;penisilin, azitromisin;;açıklama;değerlendirme;1;alaycı;;ekovirus 11;bu bizim suçumuz doktorlar antibiyotikleri aşırı reçete ediyor üşüttün mü penisilin al işe yaramıyor mu levofloksasin var;"[{""text"": ""penisilin"", ""type"": ""drug""}, {""text"": ""azitromisin"", ""type"": ""drug""}]";2;0
1;4;house;kalp hasarı;;;;hipotez;değerlendirme;0;nötr;kalp;ekovirus 11;sonunda tansiyonunun üç pressörle bile ne kadar düşük olduğunu fark ettiniz mi kalp hasarı;"[{""text"": ""kalp hasarı"", ""type"": ""disease""}, {""text"": ""kalp"", ""type"": ""anatomy""}]";2;0
1;4;house;;otopsi;;;açıklama;değerlendirme;0;nötr;kalp;ekovirus 11;chen lupino çocuğunun miyokardının kesiti fibrozis lenfositik infiltratlar;"[{""text"": ""otopsi"", ""type"": ""procedure""}, {""text"": ""miyokard"", ""type"": ""anatomy""}, {""text"": ""fibrozis"", ""type"": ""symptom""}]";0;0
1;4;house;;;;;açıklama;değerlendirme;0;nötr;kalp;ekovirus 11;kan testlerinde lenfositoz yoktu ama hepimiz bakteriyel diye düşündük yanlıştı kalplerini enfekte eden bir virüs;"[{""text"": ""lenfositoz"", ""type"": ""symptom""}, {""text"": ""viral miyokardit"", ""type"": ""disease""}]";0;0
1;4;house;;;ribavirin, asiklovir;;açıklama;değerlendirme;0;nötr;;ekovirus 11;ribavirin ve asiklovir etkisiz herpes virüslerini çizin adenovirüs de;"[{""text"": ""herpes"", ""type"": ""disease""}, {""text"": ""adenovirüs"", ""type"": ""disease""}]";0;0
1;4;house;;;;;açıklama;değerlendirme;0;nötr;;ekovirus 11;sadece çocukları etkiliyor anneler hasta değil toksoplazmoz yok rubella yok torch sendromunu çizin;"[{""text"": ""torch sendromu"", ""type"": ""disease""}, {""text"": ""toksoplazmoz"", ""type"": ""disease""}, {""text"": ""rubella"", ""type"": ""disease""}]";0;0
1;4;house;;antikor testi;;kan alma;diğer;test;0;nötr;;ekovirus 11;bin virüsü altıya indirmemiz lazım antikor kitleri alın hasta çocukları test edin sağlıklı çocuk kontrol grubumuz olsun;"[{""text"": ""antikor testi"", ""type"": ""test""}]";0;0
1;4;chase;;antikor testi;;;açıklama;değerlendirme;0;nötr;;ekovirus 11;hasta bebekler ekovirus 11 cmv ve parvovirus b 19 için pozitif sağlıklı çocuk da ekovirus 11 ve cmv pozitif;"[{""text"": ""ekovirus 11"", ""type"": ""disease""}, {""text"": ""cmv"", ""type"": ""disease""}, {""text"": ""parvovirus b-19"", ""type"": ""disease""}, {""text"": ""antikor testi"", ""type"": ""test""}]";0;0
1;4;house;;;;;açıklama;değerlendirme;0;nötr;;ekovirus 11;bebekler annelerinin antikorlarını taşıyor sağlıklı çocuklar annelerinin antikorları sayesinde hayatta kaldı;"[{""text"": ""maternal antikor"", ""type"": ""disease""}]";0;0
1;4;house;;antikor testi;;;diğer;test;0;nötr;;ekovirus 11;hasta çocukların annelerini ekovirus cmv ve parvovirus için test edelim antikoru olmayan hangisiyse çocuklarını öldüren odur;"[{""text"": ""antikor testi"", ""type"": ""test""}]";0;0
1;4;cameron;;;;;açıklama;tanı;0;nötr;bağırsak;ekovirus 11;ekovirus 11 bir enterovirüs bağırsak yoluna yerleşir yetişkinlerde ishal ve grip benzeri belirtilere neden olur yenidoğanlar için ölümcül olabilir;"[{""text"": ""ekovirus 11"", ""type"": ""disease""}, {""text"": ""enterovirüs"", ""type"": ""disease""}, {""text"": ""bağırsak"", ""type"": ""anatomy""}]";0;0
1;4;cameron;;;;;açıklama;tanı;0;nötr;kalp;ekovirus 11;kalbine zarar veriyor;"[{""text"": ""kalp"", ""type"": ""anatomy""}, {""text"": ""kardiyak hasar"", ""type"": ""disease""}]";0;0
1;4;cameron;;;antiviral (deneysel);;açıklama;tanı;0;nötr;;ekovirus 11;pennsylvania'da bir antiviral geliştiren şirket var laboratuvar ortamında olumlu sonuçlar aldı;"[{""text"": ""antiviral"", ""type"": ""drug""}]";0;0
1;4;house;;;;;açıklama;tanı;0;nötr;;ekovirus 11;enterovirüsler insanlar tarafından yayılır fekal veya oral yolla yayan kişi semptomatik olmalıydı;"[{""text"": ""enterovirüs"", ""type"": ""disease""}]";0;0
1;4;patient;eklem gevşekliği, bulantı;;;;soru;hipotez;0;nötr;;hamilelik;eklemlerim gevşek son zamanlarda çok hasta oluyorum günde 10 mil koşuyorum ama kilo veremiyorum;"[{""text"": ""eklem gevşekliği"", ""type"": ""symptom""}, {""text"": ""bulantı"", ""type"": ""symptom""}]";0;0
1;4;house;;;;muayene;açıklama;tanı;1;alaycı;uterus;hamilelik;bir parazitin var birçok kadın bu paraziti kucaklamayı öğrenir isim verir minik kıyafetler giydirir;"[{""text"": ""hamilelik"", ""type"": ""disease""}]";0;0
1;4;house;;;;;açıklama;tanı;0;nötr;;hamilelik;kolundaki doğum kontrol implantının izini gördüm çalışmıyorsa da adet görmezsin düzenli hamilelik testi yaptırman gerekiyordu;"[{""text"": ""doğum kontrol implantı"", ""type"": ""procedure""}, {""text"": ""hamilelik testi"", ""type"": ""test""}]";0;0
1;4;house;;;;;açıklama;tanı;0;nötr;;hamilelik;kocanız kesinlikle mononuzun kaynağı;"[{""text"": ""mono"", ""type"": ""disease""}]";0;0
1;5;house;kızarık şişmiş eller;;;muayene;soru;hipotez;0;nötr;el;bakır alerjisi;ellerini göster son zamanlarda çok bulaşık mı yıkadın;"[{""text"": ""kızarıklık"", ""type"": ""symptom""}, {""text"": ""şişlik"", ""type"": ""symptom""}, {""text"": ""el"", ""type"": ""anatomy""}]";1;0
1;5;house;kontakt dermatit;;;;açıklama;hipotez;0;nötr;deri;bakır alerjisi;bu kontakt dermatit bulaşık deterjanına alerjin var uzun süreli maruziyetle alerjik hale gelebilirsin;"[{""text"": ""kontakt dermatit"", ""type"": ""disease""}]";0;0
1;5;house;;;difenhidramin;;açıklama;hipotez;0;nötr;;bakır alerjisi;difenhidramin bir antihistaminik alerjik reaksiyonu durduracak her sekiz saatte bir al;"[{""text"": ""difenhidramin"", ""type"": ""drug""}]";0;0
1;5;house;;;kortizon kremi;;açıklama;hipotez;0;nötr;deri;bakır alerjisi;tezgah üstü kortizon kreminden de al;"[{""text"": ""kortizon"", ""type"": ""drug""}]";0;0
1;5;house;astım atağı;;;muayene;açıklama;hipotez;0;nötr;akciğer;bakır alerjisi;rahibe astım atağı geçiriyorsun rahatlamanı istiyorum;"[{""text"": ""astım atağı"", ""type"": ""symptom""}, {""text"": ""akciğer"", ""type"": ""anatomy""}]";0;0
1;5;house;;;epinefrin;enjeksiyon;açıklama;hipotez;0;nötr;akciğer;bakır alerjisi;sana epinefrin vereceğim akciğerlerini açacak ve nefes almana yardımcı olacak;"[{""text"": ""epinefrin"", ""type"": ""drug""}, {""text"": ""akciğer"", ""type"": ""anatomy""}]";0;0
1;5;augustine;çarpıntı;;;;soru;hipotez;0;endişe;kalp;bakır alerjisi;kalbim bu kadar garip hissetmeli mi;"[{""text"": ""çarpıntı"", ""type"": ""symptom""}, {""text"": ""kalp"", ""type"": ""anatomy""}]";1;0
1;5;house;taşikardi;;;;açıklama;hipotez;0;nötr;kalp;bakır alerjisi;ama bu kadar hızlı değil hemşire çağırın;"[{""text"": ""taşikardi"", ""type"": ""symptom""}]";0;0
1;5;house;kardiyak arrest;;;defibrilasyon;açıklama;hipotez;0;nötr;kalp;bakır alerjisi;kod çağırın ve defibrilatörü şarj edin nabzı yok;"[{""text"": ""kardiyak arrest"", ""type"": ""disease""}, {""text"": ""defibrilasyon"", ""type"": ""procedure""}, {""text"": ""kalp"", ""type"": ""anatomy""}]";0;0
1;5;cuddy;;;epinefrin;;soru;değerlendirme;0;nötr;kalp;bakır alerjisi;hastaya alerji tanısı koyup antihistaminik reçete ettin solunum sıkıntısına girdi epinefrin enjekte ettin 1 cc mi;"[{""text"": ""epinefrin"", ""type"": ""drug""}, {""text"": ""solunum sıkıntısı"", ""type"": ""symptom""}]";1;0
1;5;house;;;epinefrin (0.1 cc);;açıklama;değerlendirme;0;nötr;kalp;bakır alerjisi;0 1 cc standart doz insanlar 0 1 cc epinefrinden kardiyak arreste girmez;"[{""text"": ""epinefrin"", ""type"": ""drug""}, {""text"": ""kardiyak arrest"", ""type"": ""disease""}]";0;0
1;5;house;;;;;hipotez;hipotez;0;nötr;kalp;bakır alerjisi;epinefrinle alevlenen önceden var olan bir kalp rahatsızlığı olmalı;"[{""text"": ""kalp hastalığı"", ""type"": ""disease""}]";0;0
1;5;cameron;selülit;;;;hipotez;hipotez;0;nötr;deri;bakır alerjisi;elleri kırmızı ve şişmişti selülit taşikardi ile kendini gösterebilir;"[{""text"": ""selülit"", ""type"": ""disease""}, {""text"": ""taşikardi"", ""type"": ""symptom""}]";1;0
1;5;foreman;;tam kan sayımı;;;açıklama;değerlendirme;0;nötr;;bakır alerjisi;ateş öyküsü yok tam kan sayımı enfeksiyon göstermedi eozinofiller hafif yükselmiş sedimantasyon biraz yüksek;"[{""text"": ""tam kan sayımı"", ""type"": ""test""}, {""text"": ""eozinofili"", ""type"": ""symptom""}, {""text"": ""sedimantasyon"", ""type"": ""test""}]";0;0
1;5;cameron;;;;;hipotez;hipotez;0;nötr;damar;bakır alerjisi;kan damarlarının iltihabı olabilir vaskülit;"[{""text"": ""vaskülit"", ""type"": ""disease""}]";1;0
1;5;house;;;;;açıklama;değerlendirme;0;nötr;;bakır alerjisi;vaskülit yükselmiş eozinofil sayısı vermez;"[{""text"": ""vaskülit"", ""type"": ""disease""}, {""text"": ""eozinofili"", ""type"": ""symptom""}]";0;0
1;5;foreman;churg-strauss vasküliti;;;;hipotez;hipotez;0;nötr;kalp, akciğer, deri;bakır alerjisi;churg strauss vasküliti verir kalp akciğer ve derinin kan damarları iltihaplanır astım döküntü ve kalp sorunları tüm semptomları kapsar;"[{""text"": ""churg-strauss"", ""type"": ""disease""}, {""text"": ""kalp"", ""type"": ""anatomy""}, {""text"": ""akciğer"", ""type"": ""anatomy""}]";0;0
1;5;chase;;;;;açıklama;değerlendirme;0;nötr;;bakır alerjisi;churg strauss prognozu karanlık tedavisiz yüzde 33 bir yıldan fazla yaşar tedaviyle beş yıl;"[{""text"": ""churg-strauss"", ""type"": ""disease""}]";0;0
1;5;house;;;prednizon;;hipotez;hipotez;0;nötr;;bakır alerjisi;göğüs bt çekin ve rahibeyi prednizon başlayın 40 miligram günde üç kez;"[{""text"": ""prednizon"", ""type"": ""drug""}, {""text"": ""göğüs bt"", ""type"": ""test""}]";0;0
1;5;chase;;göğüs bt;;;açıklama;değerlendirme;0;nötr;;bakır alerjisi;rahibe augustine'de vasküler patoloji yok churg strauss yok demek;"[{""text"": ""göğüs bt"", ""type"": ""test""}, {""text"": ""churg-strauss"", ""type"": ""disease""}]";0;0
1;5;cameron;;;;;hipotez;hipotez;0;nötr;;bakır alerjisi;başka bir şey olabilir tirotoksikoz veya karsinoid;"[{""text"": ""tirotoksikoz"", ""type"": ""disease""}, {""text"": ""karsinoid"", ""type"": ""disease""}]";0;0
1;5;augustine;koku hallüsinasyonu;;;;açıklama;değerlendirme;0;nötr;beyin;bakır alerjisi;koku kusacağım isa benim için geliyor;"[{""text"": ""koku hallüsinasyonu"", ""type"": ""symptom""}, {""text"": ""beyin"", ""type"": ""anatomy""}]";0;2
